,choice_0,choice_1,choice_2,choice_3,av_0_0,av_1_0,av_2_0,av_3_0,SEGMENT_C_0_0,SEGMENT_C_1_0,SEGMENT_C_2_0,SEGMENT_C_3_0,SEGMENT_Kleinwagen_0_0,SEGMENT_Kleinwagen_1_0,SEGMENT_Kleinwagen_2_0,SEGMENT_Kleinwagen_3_0,SEGMENT_Kompaktklasse_0_0,SEGMENT_Kompaktklasse_1_0,SEGMENT_Kompaktklasse_2_0,SEGMENT_Kompaktklasse_3_0,SEGMENT_Mittelklasse_0_0,SEGMENT_Mittelklasse_1_0,SEGMENT_Mittelklasse_2_0,SEGMENT_Mittelklasse_3_0,SEGMENT_Oberklasse_0_0,SEGMENT_Oberklasse_1_0,SEGMENT_Oberklasse_2_0,SEGMENT_Oberklasse_3_0,SEGMENT_SUV_0_0,SEGMENT_SUV_1_0,SEGMENT_SUV_2_0,SEGMENT_SUV_3_0,SEGMENT_Van_0_0,SEGMENT_Van_1_0,SEGMENT_Van_2_0,SEGMENT_Van_3_0,ANTRIEB_0_0,ANTRIEB_1_0,ANTRIEB_2_0,ANTRIEB_3_0,KAUFPREIS_0_0,KAUFPREIS_1_0,KAUFPREIS_2_0,KAUFPREIS_3_0,B_KOSTEN_0_0,B_KOSTEN_1_0,B_KOSTEN_2_0,B_KOSTEN_3_0,REICHWEITE_0_0,REICHWEITE_1_0,REICHWEITE_2_0,REICHWEITE_3_0,LADE_TANK_ZEIT_0_0,LADE_TANK_ZEIT_1_0,LADE_TANK_ZEIT_2_0,LADE_TANK_ZEIT_3_0,DISTANZ_LADE_TANK_0_0,DISTANZ_LADE_TANK_1_0,DISTANZ_LADE_TANK_2_0,DISTANZ_LADE_TANK_3_0,CO2_0_0,CO2_1_0,CO2_2_0,CO2_3_0,MEAN_HH_AGE_0_0,MEAN_HH_AGE_1_0,MEAN_HH_AGE_2_0,MEAN_HH_AGE_3_0,HH_SIZE_0_0,HH_SIZE_1_0,HH_SIZE_2_0,HH_SIZE_3_0,POPULATION_0_0,POPULATION_1_0,POPULATION_2_0,POPULATION_3_0,CAR_PARK_EV_0_0,CAR_PARK_EV_1_0,CAR_PARK_EV_2_0,CAR_PARK_EV_3_0,CARSHARING_0_0,CARSHARING_1_0,CARSHARING_2_0,CARSHARING_3_0,LONG_RANGE_AV_0_0,LONG_RANGE_AV_1_0,LONG_RANGE_AV_2_0,LONG_RANGE_AV_3_0,EV_EXPERIENCE_0_0,EV_EXPERIENCE_1_0,EV_EXPERIENCE_2_0,EV_EXPERIENCE_3_0,OWN_POWER_0_0,OWN_POWER_1_0,OWN_POWER_2_0,OWN_POWER_3_0,HH_OCC_0_0,HH_OCC_1_0,HH_OCC_2_0,HH_OCC_3_0,PT_QUALITY_0_0,PT_QUALITY_1_0,PT_QUALITY_2_0,PT_QUALITY_3_0,HH_NET_INCOME_0_0,HH_NET_INCOME_1_0,HH_NET_INCOME_2_0,HH_NET_INCOME_3_0,RELATIVER_KAUFPREIS_0_0,RELATIVE_B_KOSTEN_MAL100_0_0,REICHWEITE_DURCH100_0_0,CO2_MAL10_0_0,RELATIVER_KAUFPREIS_1_0,RELATIVE_B_KOSTEN_MAL100_1_0,REICHWEITE_DURCH100_1_0,CO2_MAL10_1_0,RELATIVER_KAUFPREIS_2_0,RELATIVE_B_KOSTEN_MAL100_2_0,REICHWEITE_DURCH100_2_0,CO2_MAL10_2_0,RELATIVER_KAUFPREIS_3_0,RELATIVE_B_KOSTEN_MAL100_3_0,REICHWEITE_DURCH100_3_0,CO2_MAL10_3_0,choice_0_0,choice_1_0,choice_2_0,choice_3_0
2707,0,1,0,0,1,1,0,1,1,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,25000,0,65000,15,20,0,25,700,900,0,400,2,2,0,2,0,0,0,10,0.6,0.0,0.0,0.4,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,20.0,1.2,7.0,6.0,20.0,1.6,9.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,4.0,4.0,0,1,0,0
2708,1,0,0,0,1,0,1,1,8,0,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,ICEV,PHEV,BEV,FCEV,35000,0,45000,50000,30,0,20,15,500,0,450,800,2,0,5,2,0,0,5,10,0.2,0.0,0.8,0.4,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,28.0,2.4,5.0,2.0,0.0,0.0,0.0,0.0,36.0,1.6,4.5,8.0,40.0,1.2,8.0,4.0,1,0,0,0
2709,0,0,0,1,0,1,1,1,0,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,ICEV,PHEV,BEV,FCEV,0,65000,85000,55000,0,20,15,35,0,900,450,600,0,2,10,2,0,0,1,5,0.0,0.2,1.0,0.4,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,0.0,0.0,0.0,0.0,52.0,1.6,9.0,2.0,68.0,1.2,4.5,10.0,44.0,2.8,6.0,4.0,0,0,0,1
2710,1,0,0,0,1,0,1,0,5,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,30000,0,55000,0,30,0,25,0,500,0,650,0,2,0,5,0,0,0,10,0,0.0,0.0,0.8,0.0,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,24.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,6.5,8.0,0.0,0.0,0.0,0.0,1,0,0,0
2711,0,0,1,0,0,1,1,1,0,9,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ICEV,PHEV,BEV,FCEV,0,45000,35000,45000,0,15,30,20,0,900,450,400,0,2,10,2,0,0,1,5,0.0,0.2,1.0,0.6,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,0.0,0.0,0.0,0.0,36.0,1.2,9.0,2.0,28.0,2.4,4.5,10.0,36.0,1.6,4.0,6.0,0,0,1,0
2712,0,1,0,0,0,1,1,1,0,3,2,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,0,35000,35000,55000,0,35,25,35,0,700,250,800,0,2,15,2,0,0,10,5,0.0,0.0,1.0,0.8,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,0.0,0.0,0.0,0.0,28.0,2.8,7.0,0.0,28.0,2.0,2.5,10.0,44.0,2.8,8.0,8.0,0,1,0,0
2713,1,0,0,0,1,0,1,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,0,65000,75000,15,0,30,25,900,0,450,400,2,0,25,2,0,0,5,10,0.6,0.0,0.4,0.8,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,20.0,1.2,9.0,6.0,0.0,0.0,0.0,0.0,52.0,2.4,4.5,4.0,60.0,2.0,4.0,8.0,1,0,0,0
2714,0,0,1,0,1,1,1,0,3,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,55000,65000,25000,0,20,15,25,0,900,500,450,0,2,2,20,0,0,0,10,0,0.2,0.6,0.4,0.0,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,44.0,1.6,9.0,2.0,52.0,1.2,5.0,6.0,20.0,2.0,4.5,4.0,0.0,0.0,0.0,0.0,0,0,1,0
2715,0,0,1,0,1,0,1,1,5,0,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,ICEV,PHEV,BEV,FCEV,50000,0,45000,45000,20,0,30,15,700,0,650,400,2,0,15,2,0,0,1,10,0.0,0.0,0.8,1.0,22.0,22.0,22.0,22.0,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1250,1250,1250,1250,40.0,1.6,7.0,0.0,0.0,0.0,0.0,0.0,36.0,2.4,6.5,8.0,36.0,1.2,4.0,10.0,0,0,1,0
2716,1,0,0,0,1,0,1,1,7,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,85000,0,15000,75000,20,0,25,30,700,0,250,800,2,0,20,2,0,0,5,5,0.2,0.0,1.0,0.6,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,14.782608695652174,0.3478260869565217,7.0,2.0,0.0,0.0,0.0,0.0,2.608695652173913,0.4347826086956521,2.5,10.0,13.043478260869565,0.5217391304347826,8.0,6.0,1,0,0,0
2717,0,1,0,0,0,1,1,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ICEV,PHEV,BEV,FCEV,0,65000,45000,0,0,15,35,0,0,500,450,0,0,2,15,0,0,0,10,0,0.0,0.4,0.6,0.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,0.0,0.0,0.0,0.0,11.304347826086955,0.2608695652173913,5.0,4.0,7.826086956521739,0.6086956521739131,4.5,6.0,0.0,0.0,0.0,0.0,0,1,0,0
2718,0,0,1,0,0,0,1,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,0,0,45000,55000,0,0,15,30,0,0,450,400,0,0,10,2,0,0,1,10,0.0,0.0,0.8,0.6,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.826086956521739,0.2608695652173913,4.5,8.0,9.565217391304348,0.5217391304347826,4.0,6.0,0,0,1,0
2719,0,1,0,0,1,1,1,0,5,3,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,50000,35000,55000,0,25,30,15,0,500,700,650,0,2,2,20,0,0,0,5,0,0.2,0.2,0.4,0.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,8.695652173913043,0.4347826086956521,5.0,2.0,6.086956521739131,0.5217391304347826,7.0,2.0,9.565217391304348,0.2608695652173913,6.5,4.0,0.0,0.0,0.0,0.0,0,1,0,0
2720,1,0,0,0,1,0,1,1,3,0,9,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,55000,0,45000,40000,20,0,30,35,900,0,250,600,2,0,25,2,0,0,10,1,0.0,0.0,0.8,0.8,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,9.565217391304348,0.3478260869565217,9.0,0.0,0.0,0.0,0.0,0.0,7.826086956521739,0.5217391304347826,2.5,8.0,6.956521739130435,0.6086956521739131,6.0,8.0,1,0,0,0
2721,0,1,0,0,0,1,1,1,0,2,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,25000,25000,95000,0,20,15,25,0,900,450,400,0,2,15,2,0,0,1,5,0.0,0.0,0.6,0.4,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,0.0,0.0,0.0,0.0,4.3478260869565215,0.3478260869565217,9.0,0.0,4.3478260869565215,0.2608695652173913,4.5,6.0,16.52173913043478,0.4347826086956521,4.0,4.0,0,1,0,0
2722,1,0,0,0,1,0,1,1,4,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ICEV,PHEV,BEV,FCEV,65000,0,35000,45000,35,0,25,30,700,0,650,400,2,0,25,2,0,0,10,5,0.2,0.0,1.0,0.8,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,11.304347826086955,0.6086956521739131,7.0,2.0,0.0,0.0,0.0,0.0,6.086956521739131,0.4347826086956521,6.5,10.0,7.826086956521739,0.5217391304347826,4.0,8.0,1,0,0,0
2723,1,0,0,0,1,0,1,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,15000,0,95000,55000,20,0,15,25,900,0,450,400,2,0,5,2,0,0,10,1,0.4,0.0,0.6,1.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,2.608695652173913,0.3478260869565217,9.0,4.0,0.0,0.0,0.0,0.0,16.52173913043478,0.2608695652173913,4.5,6.0,9.565217391304348,0.4347826086956521,4.0,10.0,1,0,0,0
2724,0,1,0,0,0,1,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ICEV,PHEV,BEV,FCEV,0,45000,45000,0,0,30,35,0,0,500,650,0,0,2,10,0,0,0,1,0,0.0,0.2,0.6,0.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,0.0,0.0,0.0,0.0,7.826086956521739,0.5217391304347826,5.0,2.0,7.826086956521739,0.6086956521739131,6.5,6.0,0.0,0.0,0.0,0.0,0,1,0,0
2725,0,0,1,0,1,0,1,1,6,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,65000,0,45000,45000,35,0,20,30,500,0,650,600,2,0,15,2,0,0,5,1,0.0,0.0,1.0,0.4,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,11.304347826086955,0.6086956521739131,5.0,0.0,0.0,0.0,0.0,0.0,7.826086956521739,0.3478260869565217,6.5,10.0,7.826086956521739,0.5217391304347826,6.0,4.0,0,0,1,0
2726,0,1,0,0,1,1,1,0,7,3,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,95000,35000,40000,0,20,25,15,0,500,700,650,0,2,2,15,0,0,0,10,0,0.2,0.6,0.8,0.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,16.52173913043478,0.3478260869565217,5.0,2.0,6.086956521739131,0.4347826086956521,7.0,6.0,6.956521739130435,0.2608695652173913,6.5,8.0,0.0,0.0,0.0,0.0,0,1,0,0
2727,0,1,0,0,0,1,1,1,0,5,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ICEV,PHEV,BEV,FCEV,0,30000,25000,55000,0,35,30,15,0,500,450,800,0,2,20,2,0,0,5,10,0.0,0.2,1.0,0.4,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,0.0,0.0,0.0,0.0,5.217391304347826,0.6086956521739131,5.0,2.0,4.3478260869565215,0.5217391304347826,4.5,10.0,9.565217391304348,0.2608695652173913,8.0,4.0,0,1,0,0
2728,1,0,0,0,1,0,1,1,1,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,0,75000,75000,20,0,30,15,900,0,450,400,2,0,25,2,0,0,1,5,0.0,0.0,0.8,0.6,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,4.3478260869565215,0.3478260869565217,9.0,0.0,0.0,0.0,0.0,0.0,13.043478260869565,0.5217391304347826,4.5,8.0,13.043478260869565,0.2608695652173913,4.0,6.0,1,0,0,0
2729,1,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,25000,0,75000,0,25,0,35,0,700,0,650,0,2,0,10,0,0,0,1,0,0.2,0.0,0.4,0.0,25.0,25.0,25.0,25.0,2,2,2,2,4,4,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,1,1,1,1,5750,5750,5750,5750,4.3478260869565215,0.4347826086956521,7.0,2.0,0.0,0.0,0.0,0.0,13.043478260869565,0.6086956521739131,6.5,4.0,0.0,0.0,0.0,0.0,1,0,0,0
2730,0,1,0,0,0,1,1,1,0,5,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,30000,45000,45000,0,20,35,15,0,700,250,800,0,2,5,2,0,0,1,10,0.0,0.0,1.0,0.4,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,0.0,0.0,0.0,0.0,9.23076923076923,0.6153846153846154,7.0,0.0,13.846153846153848,1.0769230769230769,2.5,10.0,13.846153846153848,0.4615384615384615,8.0,4.0,0,1,0,0
2731,0,1,0,0,1,1,1,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,ICEV,PHEV,BEV,FCEV,55000,55000,75000,0,35,30,25,0,500,900,450,0,2,2,10,0,0,0,5,0,0.6,0.2,0.8,0.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,16.923076923076923,1.0769230769230769,5.0,6.0,16.923076923076923,0.9230769230769232,9.0,2.0,23.07692307692308,0.7692307692307693,4.5,8.0,0.0,0.0,0.0,0.0,0,1,0,0
2732,0,0,0,1,1,0,1,1,9,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,ICEV,PHEV,BEV,FCEV,65000,0,55000,45000,30,0,15,20,900,0,250,600,2,0,15,2,0,0,10,1,0.0,0.0,1.0,0.4,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,20.0,0.9230769230769232,9.0,0.0,0.0,0.0,0.0,0.0,16.923076923076923,0.4615384615384615,2.5,10.0,13.846153846153848,0.6153846153846154,6.0,4.0,0,0,0,1
2733,0,1,0,0,0,1,1,1,0,5,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,30000,55000,65000,0,15,25,20,0,900,450,400,0,2,5,2,0,0,1,5,0.0,0.2,0.8,1.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,0.0,0.0,0.0,0.0,9.23076923076923,0.4615384615384615,9.0,2.0,16.923076923076923,0.7692307692307693,4.5,8.0,20.0,0.6153846153846154,4.0,10.0,0,1,0,0
2734,0,1,0,0,1,1,1,0,5,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,50000,15000,35000,0,30,35,25,0,900,500,450,0,2,2,25,0,0,0,10,0,0.6,0.2,0.4,0.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,15.384615384615383,0.9230769230769232,9.0,6.0,4.615384615384615,1.0769230769230769,5.0,2.0,10.76923076923077,0.7692307692307693,4.5,4.0,0.0,0.0,0.0,0.0,0,1,0,0
2735,0,0,0,1,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,0,65000,45000,0,0,20,35,0,0,450,800,0,0,25,2,0,0,5,10,0.0,0.0,0.6,0.8,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.6153846153846154,4.5,6.0,13.846153846153848,1.0769230769230769,8.0,8.0,0,0,0,1
2736,1,0,0,0,1,1,1,0,9,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ICEV,PHEV,BEV,FCEV,55000,55000,50000,0,30,15,25,0,700,500,650,0,2,2,10,0,0,0,5,0,0.2,0.0,1.0,0.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,16.923076923076923,0.9230769230769232,7.0,2.0,16.923076923076923,0.4615384615384615,5.0,0.0,15.384615384615383,0.7692307692307693,6.5,10.0,0.0,0.0,0.0,0.0,1,0,0,0
2737,0,1,0,0,0,1,1,1,0,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,35000,15000,45000,0,20,35,30,0,900,450,400,0,2,20,2,0,0,1,10,0.0,0.0,1.0,0.8,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,0.0,0.0,0.0,0.0,10.76923076923077,0.6153846153846154,9.0,0.0,4.615384615384615,1.0769230769230769,4.5,10.0,13.846153846153848,0.9230769230769232,4.0,8.0,0,1,0,0
2738,0,0,1,0,1,0,1,1,4,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,ICEV,PHEV,BEV,FCEV,65000,0,35000,95000,25,0,20,35,700,0,650,400,2,0,10,2,0,0,5,1,0.0,0.0,0.4,0.6,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,20.0,0.7692307692307693,7.0,0.0,0.0,0.0,0.0,0.0,10.76923076923077,0.6153846153846154,6.5,4.0,29.23076923076923,1.0769230769230769,4.0,6.0,0,0,1,0
2739,0,1,0,0,1,1,1,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,ICEV,PHEV,BEV,FCEV,85000,35000,45000,0,30,25,15,0,900,700,250,0,2,2,5,0,0,0,5,0,0.4,0.6,0.8,0.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,26.153846153846157,0.9230769230769232,9.0,4.0,10.76923076923077,0.7692307692307693,7.0,6.0,13.846153846153848,0.4615384615384615,2.5,8.0,0.0,0.0,0.0,0.0,0,1,0,0
2740,0,0,1,0,0,1,1,0,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ICEV,PHEV,BEV,FCEV,0,75000,30000,0,0,25,35,0,0,900,250,0,0,2,15,0,0,0,5,0,0.0,0.2,1.0,0.0,57.0,57.0,57.0,57.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2,2,2,2,3250,3250,3250,3250,0.0,0.0,0.0,0.0,23.07692307692308,0.7692307692307693,9.0,2.0,9.23076923076923,1.0769230769230769,2.5,10.0,0.0,0.0,0.0,0.0,0,0,1,0
